"Report Name: Bing_Raw"
"Report Time: 1/2/2017,4/11/2017"
"Time Zone: (GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi"
"Last Completed Available Day: 5/11/2017 4:35:00 AM (GMT)"
"Last Completed Available Hour: 5/11/2017 4:35:00 AM (GMT)"
"Report Aggregation: Day"
"Report Filter: "
"Rows: 3473"

"Gregorian date","Account name","Device type","Campaign name","Ad distribution","Impressions","Clicks","Spend","Conversions"
"2017-08-14","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","11","0","0.00","0"
"2017-08-14","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","7","0","0.00","0"
"2017-08-14","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","71","1","8.33","0"
"2017-08-14","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","19","3","17.95","0"
"2017-08-14","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","48","3","16.67","0"
"2017-08-14","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","156","4","17.31","0"
"2017-08-14","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-14","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","12","3","91.67","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","152","13","83.98","1"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","113","17","96.16","6"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","2","42.95","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","12","0","0.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","3","2","25.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","3","0","0.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","46","2","65.39","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","95","3","82.70","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","476","4","100.64","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","16","0","0.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","6","0","0.00","0"
"2017-08-15","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","4","1","17.95","0"
"2017-08-15","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","72","4","35.90","0"
"2017-08-15","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","6","3","59.62","0"
"2017-08-15","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","45","1","3.21","0"
"2017-08-15","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","109","0","0.00","0"
"2017-08-15","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-15","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-15","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","9","2","59.62","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","320","19","207.06","5"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","109","13","87.18","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","10","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","3","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","77","4","75.64","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","176","17","492.33","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","546","12","230.14","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","24","5","62.82","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","10","0","0.00","0"
"2017-08-16","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-16","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","94","2","21.15","0"
"2017-08-16","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","22","6","58.98","1"
"2017-08-16","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","50","0","0.00","0"
"2017-08-16","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","124","4","14.74","0"
"2017-08-16","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-16","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-16","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","12","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","197","13","153.21","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","163","18","98.08","3"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","8","1","21.15","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","11","1","26.28","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","0","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","5","1","3.85","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","2","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","50","4","81.41","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","152","11","309.63","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","616","8","167.96","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","18","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","10","0","0.00","0"
"2017-08-17","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-17","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","101","9","68.59","0"
"2017-08-17","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","26","4","42.95","1"
"2017-08-17","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","57","1","3.85","0"
"2017-08-17","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","132","2","8.33","0"
"2017-08-17","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","5","0","0.00","0"
"2017-08-17","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","4","0","0.00","0"
"2017-08-17","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-17","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","15","4","85.26","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","187","9","64.11","1"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","144","19","188.47","5"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","10","0","0.00","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","2","0","0.00","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","4","1","29.49","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","2","0","0.00","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","59","3","50.00","2"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","205","8","230.78","1"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","555","7","186.55","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","19","1","2.56","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","9","1","28.21","0"
"2017-08-18","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-18","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","120","9","73.08","0"
"2017-08-18","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","48","8","71.80","0"
"2017-08-18","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","39","0","0.00","0"
"2017-08-18","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","197","6","29.49","0"
"2017-08-18","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-18","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","13","0","0.00","0"
"2017-08-18","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","13","1","31.41","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","190","15","138.47","1"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","75","9","35.90","2"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","10","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","35","1","25.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","120","6","155.13","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","549","14","300.65","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","10","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","8","0","0.00","0"
"2017-08-19","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-19","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","84","3","21.15","0"
"2017-08-19","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","15","3","34.62","0"
"2017-08-19","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","41","3","10.90","0"
"2017-08-19","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","240","4","17.95","0"
"2017-08-19","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-19","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-19","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","12","1","32.05","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","140","13","135.26","3"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","56","11","83.34","2"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","8","0","0.00","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","47","1","27.57","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","106","6","186.55","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","403","12","263.47","2"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","7","0","0.00","0"
"2017-08-20","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","1","1","10.90","0"
"2017-08-20","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","72","4","34.62","0"
"2017-08-20","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","18","5","39.10","0"
"2017-08-20","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","44","0","0.00","0"
"2017-08-20","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","90","1","5.77","0"
"2017-08-20","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","19","2","60.90","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","215","20","237.19","3"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","84","11","29.49","1"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","18","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","3","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","4","1","30.13","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","53","3","58.98","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","206","16","466.04","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","501","20","410.91","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","12","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","5","0","0.00","0"
"2017-08-21","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","5","0","0.00","0"
"2017-08-21","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","90","5","19.23","0"
"2017-08-21","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","18","5","30.77","2"
"2017-08-21","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","31","1","3.21","0"
"2017-08-21","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","179","0","0.00","0"
"2017-08-21","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-21","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-21","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-21","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","38","3","94.88","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","252","23","262.19","2"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","104","23","172.44","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","17","1","30.77","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","15","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","5","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","3","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","54","6","113.47","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","215","12","365.40","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","536","12","220.52","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","14","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","3","0","0.00","0"
"2017-08-22","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-22","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","70","2","17.95","0"
"2017-08-22","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","39","8","63.46","0"
"2017-08-22","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","35","0","0.00","0"
"2017-08-22","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","145","2","5.13","0"
"2017-08-22","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","1","0","0.00","0"
"2017-08-22","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","15","1","29.49","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","199","13","117.31","1"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","93","13","65.39","1"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","13","1","6.41","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","7","0","0.00","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","6","0","0.00","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","51","2","19.23","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","193","15","458.99","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","529","6","87.18","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","17","0","0.00","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","13","0","0.00","0"
"2017-08-23","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-23","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","79","2","7.05","1"
"2017-08-23","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","19","2","10.90","0"
"2017-08-23","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","40","2","6.41","0"
"2017-08-23","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","106","0","0.00","0"
"2017-08-23","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-23","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-23","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","7","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","213","14","146.16","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","102","9","61.54","1"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","12","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","3","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","2","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","4","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","43","1","12.82","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","159","14","353.22","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","546","11","258.34","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","19","0","0.00","0"
"2017-08-24","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","8","0","0.00","0"
"2017-08-24","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","81","1","5.77","0"
"2017-08-24","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","22","1","1.28","0"
"2017-08-24","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_BMM_Desktop","Search","44","0","0.00","0"
"2017-08-24","DSP Blackrock","Smartphone","Search_PAN_India_ELSS_Exact_Desktop","Search","73","2","6.41","0"
"2017-08-24","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-24","DSP Blackrock","Tablet","Search_PAN_India_ELSS_BMM_Desktop","Search","6","0","0.00","0"
"2017-08-24","DSP Blackrock","Tablet","Search_PAN_India_ELSS_Exact_Desktop","Search","11","3","45.51","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","155","7","75.64","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","68","11","71.80","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","10","0","0.00","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","0","0","0.00","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","4","0","0.00","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_ELSS_BMM_Desktop","Search","32","2","13.46","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_ELSS_Exact_Desktop","Search","143","15","428.22","0"
"2017-08-25","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","314","6","145.52","0"
